status	setting	original_bytes	new_bytes	original_pages	new_pages	path	detail
replaced	ebook	27551409	1004857	16	16	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Reference_Based_Sketch_Extraction_via_Attention_Mechanism.pdf	qpdf ok
replaced	ebook	27474974	890795	15	15	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Robust_Dual_Gaussian_Splatting_for_Immersive_Human_centric_Volumetric_Videos.pdf	qpdf ok
replaced	ebook	27316050	1344083	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Neural_Spectro_polarimetric_Fields.pdf	qpdf ok
replaced	ebook	27906534	2827367	32	32	obsidian-vault/paperPDFs/arxiv_2026/CT_1_Camera_Trajectory_Generation_for_Camera_Controlled_Video_Generation.pdf	qpdf ok
replaced	ebook	27522355	3669060	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2023/Microfacet_Theory_for_Non_uniform_Heightfields.pdf	qpdf ok
replaced	ebook	27414162	18783979	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2025/Segment_based_Light_Transport_Simulation.pdf	qpdf ok
replaced	ebook	27192762	1572894	26	26	obsidian-vault/paperPDFs/ICLR_2025/No_Training_No_Problem_Rethinking_Classifier_Free_Guidance_for_Diffusion_Models.pdf	qpdf ok
replaced	ebook	28097742	1898872	12	12	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/In_2_4D_Inbetweening_from_Two_Single_View_Images_to_4D_Generation.pdf	qpdf ok
replaced	ebook	27127791	860733	10	10	obsidian-vault/paperPDFs/arxiv_2026/Self_Swap_Guidance_Guiding_a_Diffusion_Model_by_Swapping_Its_Tokens.pdf	qpdf ok
replaced	ebook	27186469	762881	11	11	obsidian-vault/paperPDFs/CVPR_2026/MLLMSplat_A_2D_MLLM_Powered_Framework_for_3D_Gaussian_Splatting_Understanding_Generation_and_Editing.pdf	qpdf ok
replaced	ebook	27174639	3577490	10	10	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/UltraZoom_Generating_Gigapixel_Images_from_Regular_Photos.pdf	qpdf ok
replaced	ebook	27768535	2348491	16	16	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/MoA_Mixture_of_Attention_for_Subject_Context_Disentanglement_in_Personalized_Image_Generation.pdf	qpdf ok
replaced	ebook	27452627	1063156	17	17	obsidian-vault/paperPDFs/CVPR_2026/SPREAD_Spatial_Physical_REasoning_via_geometry_Aware_Diffusion.pdf	qpdf ok
replaced	ebook	27400452	763785	20	20	obsidian-vault/paperPDFs/SIGGRAPH_2023/Building_a_Virtual_Weakly_compressible_Wind_Tunnel_Testing_Facility.pdf	qpdf ok
replaced	ebook	26996326	1013254	13	13	obsidian-vault/paperPDFs/SIGGRAPH_2024/ThemeStation_Generating_Theme_aware_3D_Assets_From_Few_Exemplars.pdf	qpdf ok
replaced	ebook	27042140	1452390	21	21	obsidian-vault/paperPDFs/SIGGRAPH_2022/PCEDNet_A_Lightweight_Neural_Network_for_Fast_and_Interactive_Edge_Detection_in_3D_Point_Clouds.pdf	qpdf ok
replaced	ebook	27783669	3821145	49	49	obsidian-vault/paperPDFs/ICLR_2026/Interpretable_3D_Neural_Object_Volumes_for_Robust_Conceptual_Reasoning.pdf	qpdf ok
replaced	ebook	26957260	1380337	15	15	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/SkinMixer_Blending_3D_Animated_Models.pdf	qpdf ok
replaced	ebook	26924877	657393	14	14	obsidian-vault/paperPDFs/SIGGRAPH_2022/Learning_to_Get_Up.pdf	qpdf ok
replaced	ebook	26904479	1115927	18	18	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/LetsGo_Large_Scale_Garage_Modeling_and_Rendering_via_LiDAR_Assisted_Gaussian_Primitives.pdf	qpdf ok
replaced	ebook	27100122	3625399	37	37	obsidian-vault/paperPDFs/arxiv_2025/DPoser_X_Diffusion_Model_as_Robust_3D_Whole_body_Human_Pose_Prior.pdf	qpdf ok
replaced	ebook	26861687	1071770	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2025/Guided_Lens_Sampling_for_Efficient_Monte_Carlo_Circle_of_Confusion_Rendering.pdf	qpdf ok
replaced	ebook	26868965	1406219	18	18	obsidian-vault/paperPDFs/arxiv_2025/Motion_Anything_Any_to_Motion_Generation.pdf	qpdf ok
replaced	ebook	26912217	1139831	19	19	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Fast_High_Resolution_Image_Synthesis_with_Latent_Adversarial_Diffusion_Distillation.pdf	qpdf ok
replaced	ebook	26843529	1786225	11	11	obsidian-vault/paperPDFs/CVPR_2026/Spectrum_from_Defocus_Fast_Spectral_Imaging_with_Chromatic_Focal_Stack.pdf	qpdf ok
replaced	ebook	26893551	1830381	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2023/Key_locked_Rank_One_Editing_for_Text_to_image_Personalization.pdf	qpdf ok
replaced	screen	27996162	20799639	38	38	obsidian-vault/paperPDFs/ICLR_2026/The_Intricate_Dance_of_Prompt_Complexity_Quality_Diversity_and_Consistency_in_T2I_Models.pdf	qpdf ok
replaced	ebook	26797475	919532	15	15	obsidian-vault/paperPDFs/CVPR_2026/CLaD_Planning_with_Grounded_Foresight_via_Cross_Modal_Latent_Dynamics.pdf	qpdf ok
replaced	ebook	26838880	2085368	25	25	obsidian-vault/paperPDFs/CVPR_2026/Attention_Surgery_An_Efficient_Recipe_to_Linearize_Your_Video_Diffusion_Transformer.pdf	qpdf ok
replaced	ebook	26845765	2749479	18	18	obsidian-vault/paperPDFs/SIGGRAPH_2024/The_Method_of_Moving_Frames_for_Surface_Global_Parametrization.pdf	qpdf ok
replaced	ebook	27313100	1485314	12	12	obsidian-vault/paperPDFs/SIGGRAPH_2025/RigAnything_Template_Free_Autoregressive_Rigging_for_Diverse_3D_Assets.pdf	qpdf ok
replaced	ebook	27447167	2042050	15	15	obsidian-vault/paperPDFs/SIGGRAPH_2025/Anymate_A_Dataset_and_Baselines_for_Learning_3D_Object_Rigging.pdf	qpdf ok
replaced	ebook	27827624	1696914	18	18	obsidian-vault/paperPDFs/CVPR_2026/The_Image_as_Its_Own_Reward_Reinforcement_Learning_with_Adversarial_Reward_for_Image_Generation.pdf	qpdf ok
replaced	ebook	26820831	582030	22	22	obsidian-vault/paperPDFs/ICLR_2026/BEAT_Visual_Backdoor_Attacks_on_VLM_based_Embodied_Agents_via_Contrastive_Trigger_Learning.pdf	qpdf ok
replaced	ebook	26792950	1666225	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2024/Deep_Hybrid_Camera_Deblurring_for_Smartphone_Cameras.pdf	qpdf ok
replaced	ebook	26796813	1290532	20	20	obsidian-vault/paperPDFs/CVPR_2026/SmokeSVD_Smoke_Reconstruction_from_A_Single_View_via_Progressive_Novel_View_Synthesis_and_Refinement_with_Diffusion_Models.pdf	qpdf ok
replaced	ebook	26795813	998384	12	12	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/SymBridge_A_Human_in_the_Loop_Cyber_Physical_Interactive_System_for_Adaptive_Human_Robot_Symbiosis.pdf	qpdf ok
replaced	ebook	26789812	2114539	20	20	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Lumiere_A_Space_Time_Diffusion_Model_for_Video_Generation.pdf	qpdf ok
replaced	ebook	26726220	784587	15	15	obsidian-vault/paperPDFs/SIGGRAPH_2022/NeuralSound_Learning_based_Modal_Sound_Synthesis_With_Acoustic_Transfer.pdf	qpdf ok
replaced	ebook	26591945	1088745	19	19	obsidian-vault/paperPDFs/SIGGRAPH_2025/DeFillet_Detection_and_Removal_of_Fillet_Regions_in_Polygonal_CAD_Models.pdf	qpdf ok
replaced	ebook	26568547	905081	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2026/Topologically_Consistent_Multi_view_3D_Head_Reconstruction_via_Coarse_Guided_Layered_Surface_Sampling.pdf	qpdf ok
replaced	ebook	26565477	1035570	14	14	obsidian-vault/paperPDFs/CVPR_2026/CARI4D_Category_Agnostic_4D_Reconstruction_of_Human_Object_Interaction.pdf	qpdf ok
replaced	ebook	26539197	897973	19	19	obsidian-vault/paperPDFs/SIGGRAPH_2023/AvatarReX_Real_time_Expressive_Full_body_Avatars.pdf	qpdf ok
replaced	ebook	26532531	956556	19	19	obsidian-vault/paperPDFs/CVPR_2026/WeMMU_Enhanced_Bridging_of_Vision_Language_Models_and_Diffusion_Models_via_Noisy_Query_Tokens.pdf	qpdf ok
replaced	ebook	26553204	1250737	21	21	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Snapping_Deployable_Toroids_for_Modular_Gridshells.pdf	qpdf ok
replaced	ebook	27054984	1131569	12	12	obsidian-vault/paperPDFs/arXiv_2026/CamDirector_Camera_Trajectory_Control_for_Long_term_Video_Generation.pdf	qpdf ok
replaced	ebook	26746147	7061967	32	32	obsidian-vault/paperPDFs/SIGGRAPH_2023/CLIP_PAE_Projection_Augmentation_Embedding_to_Extract_Relevant_Features_for_a_Disentangled_Interpretable_and_Controllable_Text_Guided_Face_Manipulation.pdf	qpdf ok
replaced	ebook	26455552	1136607	12	12	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Img2CAD_Reverse_Engineering_3D_CAD_Models_from_Images_through_VLM_Assisted_Conditional_Factorization.pdf	qpdf ok
kept	none	29676584	0	19		obsidian-vault/paperPDFs/CVPR_2026/HyperGaussians_High_Dimensional_Gaussian_Splatting_for_High_Fidelity_Animatable_Face_Avatars.pdf	timeout after 300s
replaced	ebook	26393687	626651	14	14	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Neural_Cloth_Simulation.pdf	qpdf ok
replaced	ebook	26778854	1140993	16	16	obsidian-vault/paperPDFs/CVPR_2026/Cross_Hand_Latent_Representation_for_Vision_Language_Action_Models.pdf	qpdf ok
replaced	ebook	26436967	3367799	26	26	obsidian-vault/paperPDFs/SIGGRAPH_2025/DesignManager_An_Agent_Powered_Copilot_for_Designers_to_Integrate_AI_Design_Tools_into_Creative_Workflows.pdf	qpdf ok
replaced	ebook	26326529	2982416	33	33	obsidian-vault/paperPDFs/ICLR_2024/CADS_Unleashing_the_Diversity_of_Diffusion_Models_through_Condition_Annealed_Sampling.pdf	qpdf ok
replaced	ebook	26309772	1340017	49	49	obsidian-vault/paperPDFs/ICLR_2026/Latent_Particle_World_Models_Self_supervised_Object_centric_Stochastic_Dynamics_Modeling.pdf	qpdf ok
replaced	ebook	26411736	2193765	27	27	obsidian-vault/paperPDFs/CVPR_2026/SaPaVe_Towards_Active_Perception_and_Manipulation_in_Vision_Language_Action_Models_for_Robotics.pdf	qpdf ok
replaced	ebook	26271582	1460392	27	27	obsidian-vault/paperPDFs/ICLR_2026/AudioX_A_Unified_Framework_for_Anything_to_Audio_Generation.pdf	qpdf ok
replaced	ebook	26240438	1316076	20	20	obsidian-vault/paperPDFs/SIGGRAPH_2025/Sketch2Anim_Towards_Transferring_Sketch_Storyboards_into_3D_Animation.pdf	qpdf ok
replaced	ebook	27156882	1468450	18	18	obsidian-vault/paperPDFs/CVPR_2026/SAGE_Scalable_Agentic_3D_Scene_Generation_for_Embodied_AI.pdf	qpdf ok
replaced	ebook	26282019	1391110	18	18	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/StableMotion_Training_Motion_Cleanup_Models_with_Unpaired_Corrupted_Data.pdf	qpdf ok
replaced	ebook	26205308	1148836	16	16	obsidian-vault/paperPDFs/SIGGRAPH_2022/Guided_Bubbles_and_Wet_Foam_for_Realistic_Whitewater_Simulation.pdf	qpdf ok
replaced	ebook	26461913	1689785	19	19	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/RemixFusion_Residual_based_Mixed_Representation_for_Large_scale_Online_RGB_D_Reconstruction.pdf	qpdf ok
replaced	screen	29160232	1833154	29	29	obsidian-vault/paperPDFs/CVPR_2026/LottieGPT_Tokenizing_Vector_Animation_for_Autoregressive_Generation.pdf	qpdf ok
replaced	ebook	26149290	706565	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2022/Self_conditioned_Generative_Adversarial_Networks_for_Image_Editing.pdf	qpdf ok
replaced	ebook	26124455	1464366	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2024/A_Differential_Monte_Carlo_Solver_for_the_Poisson_Equation.pdf	qpdf ok
replaced	ebook	26153444	1252516	12	12	obsidian-vault/paperPDFs/CVPR_2026/RoadSceneBench_A_Lightweight_Benchmark_for_Mid_Level_Road_Scene_Understanding.pdf	qpdf ok
replaced	ebook	26108494	1960672	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2023/Gloss_aware_Color_Correction_for_3D_Printing.pdf	qpdf ok
replaced	ebook	26229441	1194104	15	15	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Reconstructing_Hand_Held_Objects_from_Monocular_Video.pdf	qpdf ok
replaced	ebook	27595432	2863277	19	19	obsidian-vault/paperPDFs/SIGGRAPH_2024/Split_Aperture_2_in_1_Computational_Cameras.pdf	qpdf ok
replaced	ebook	26384574	2236169	61	61	obsidian-vault/paperPDFs/ICLR_2026/Analytica_Soft_Propositional_Reasoning_for_Robust_and_Scalable_LLM_Driven_Analysis.pdf	qpdf ok
replaced	ebook	26114121	4355042	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Neural_Image_abstraction_using_long_smoothing_B_splines.pdf	qpdf ok
replaced	ebook	26627791	1538085	22	22	obsidian-vault/paperPDFs/ICLR_2026/HAMLET_Switch_Your_Vision_Language_Action_Model_into_a_History_Aware_Policy.pdf	qpdf ok
replaced	ebook	26094934	603553	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2025/MatCLIP_Light-_and_Shape-Insensitive_Assignment_of_PBR_Material_Models.pdf	qpdf ok
replaced	ebook	26033234	1191710	17	17	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/CBIL_Collective_Behavior_Imitation_Learning_for_Fish_from_Real_Videos.pdf	qpdf ok
replaced	ebook	26048181	692786	15	15	obsidian-vault/paperPDFs/CVPR_2026/WildPose_A_Unified_Framework_for_Robust_Pose_Estimation_in_the_Wild.pdf	qpdf ok
replaced	ebook	26000479	905586	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2025/Fast_Isotropic_Median_Filtering.pdf	qpdf ok
replaced	ebook	26104074	1422318	12	12	obsidian-vault/paperPDFs/SIGGRAPH_2022/Dark_Stereo_Improving_Depth_Perception_Under_Low_Luminance.pdf	qpdf ok
replaced	ebook	26334276	766806	34	34	obsidian-vault/paperPDFs/ICLR_2026/OpenApps_Simulating_Environment_Variations_to_Measure_UI_Agent_Reliability.pdf	qpdf ok
replaced	ebook	26031162	2233345	15	15	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/JumpingGS_Level_jump_3D_Gaussian_Representation_for_Delicate_Textures_in_Aerial_Large_scale_Scene_Rendering.pdf	qpdf ok
replaced	ebook	25894158	531510	13	13	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Fast_Octree_Neighborhood_Search_for_SPH_Simulations.pdf	qpdf ok
replaced	ebook	26512598	1302655	15	15	obsidian-vault/paperPDFs/CVPR_2026/Denoising_as_Path_Planning_Training_Free_Acceleration_of_Diffusion_Models_with_DPCache.pdf	qpdf ok
replaced	ebook	25981503	2550963	17	17	obsidian-vault/paperPDFs/CVPR_2026/A_Style_is_Worth_One_Code_Unlocking_Code_to_Style_Image_Generation_with_Discrete_Style_Space.pdf	qpdf ok
replaced	ebook	26053807	400728	14	14	obsidian-vault/paperPDFs/ICLR_2026/WAFT_Warping_Alone_Field_Transforms_for_Optical_Flow.pdf	qpdf ok
replaced	ebook	26294893	3097098	24	24	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Inverse_Painting_Reconstructing_The_Painting_Process.pdf	qpdf ok
replaced	ebook	26214710	4683261	11	11	obsidian-vault/paperPDFs/arxiv_2025/RealisVSR_Detail-enhanced_Diffusion_for_Real-World_4K_Video_Super-Resolution.pdf	qpdf ok
replaced	ebook	25888954	1116863	13	13	obsidian-vault/paperPDFs/SIGGRAPH_2023/TEXTure_Text_guided_Texturing_of_3D_Shapes.pdf	qpdf ok
replaced	ebook	26797058	1481718	15	15	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Follow_Your_Emoji_Fine_Controllable_and_Expressive_Freestyle_Portrait_Animation.pdf	qpdf ok
replaced	ebook	25945451	1588591	24	24	obsidian-vault/paperPDFs/ICLR_2026/Let_Features_Decide_Their_Own_Solvers_Hybrid_Feature_Caching_for_Diffusion_Transformers.pdf	qpdf ok
replaced	ebook	25818419	1796296	34	34	obsidian-vault/paperPDFs/ICLR_2026/Visual_Planning_Lets_Think_Only_with_Images.pdf	qpdf ok
replaced	ebook	25738478	1028101	13	13	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Implicit_Incompressible_Porous_Flow_using_SPH.pdf	qpdf ok
replaced	ebook	25698174	852824	16	16	obsidian-vault/paperPDFs/SIGGRAPH_2022/NeuralTailor_Reconstructing_Sewing_Pattern_Structures_From_3D_Point_Clouds_of_Garments.pdf	qpdf ok
replaced	ebook	25693564	616776	14	14	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/mpcMech_Multi_Point_Conjugation_Mechanisms.pdf	qpdf ok
replaced	ebook	25606457	889948	11	11	obsidian-vault/paperPDFs/CVPR_2026/Thinking_in_360deg_Humanoid_Visual_Search_in_the_Wild.pdf	qpdf ok
replaced	ebook	26214710	4683261	11	11	obsidian-vault/paperPDFs/Uncategorized/arXiv_2025/2025_RealisVSR_Detail_enhanced_Diffusion_for_Real_World_4K_Video_Super_Resolution.pdf	qpdf ok
replaced	ebook	25605455	661150	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2024/A_Realistic_Multi_scale_Surface_based_Cloth_Appearance_Model.pdf	qpdf ok
replaced	ebook	25682904	642245	11	11	obsidian-vault/paperPDFs/CVPR_2026/SketchFaceGS_Real_Time_Sketch_Driven_Face_Editing_and_Generation_with_Gaussian_Splatting.pdf	qpdf ok
replaced	ebook	25750807	1323009	16	16	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Efficient_GPU_Cloth_Simulation_with_Non_distance_Barriers_and_Subspace_Reuse.pdf	qpdf ok
replaced	ebook	25807027	1519529	29	29	obsidian-vault/paperPDFs/ICLR_2026/A_Primer_on_SO3_Action_Representations_in_Deep_Reinforcement_Learning.pdf	qpdf ok
replaced	ebook	25559887	2973557	22	22	obsidian-vault/paperPDFs/CVPR_2026/Cross_View_Splatter_Feed_Forward_View_Synthesis_with_Georeferenced_Images.pdf	qpdf ok
replaced	ebook	25528869	915062	11	11	obsidian-vault/paperPDFs/arxiv_2025/Uni_Inter_Unifying_3D_Human_Motion_Synthesis_Across_Diverse_Interaction_Contexts.pdf	qpdf ok
replaced	ebook	25515145	1625377	16	16	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Jackknife_Transmittance_and_MIS_Weight_Estimation.pdf	qpdf ok
replaced	ebook	25411461	1345206	13	13	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Asynchronous_Collaborative_Autoscanning_with_Mode_Switching_for_Multi_Robot_Scene_Reconstruction.pdf	qpdf ok
kept	none	28844819	0	17		obsidian-vault/paperPDFs/CVPR_2026/FMPose3D_monocular_3D_pose_estimation_via_flow_matching.pdf	timeout after 300s
replaced	ebook	26184690	602832	13	13	obsidian-vault/paperPDFs/CVPR_2026/Diff4Splat_Repurposing_Video_Diffusion_Models_for_Dynamic_Scene_Generation.pdf	qpdf ok
replaced	ebook	25469136	1125995	20	20	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/GARM_LS_A_Gradient_Augmented_Reference_Map_Method_for_Level_Set_Fluid_Simulation.pdf	qpdf ok
replaced	ebook	25365918	4721185	20	20	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Neural_Differential_Appearance_Equations.pdf	qpdf ok
replaced	ebook	25497656	2117908	20	20	obsidian-vault/paperPDFs/SIGGRAPH_2026/Subgrid_Marching_Tetrahedra.pdf	qpdf ok
replaced	ebook	25333687	1576368	15	15	obsidian-vault/paperPDFs/SIGGRAPH_2023/Geometric_Optimisation_via_Spectral_Shifting.pdf	qpdf ok
replaced	ebook	25342004	926826	19	19	obsidian-vault/paperPDFs/SIGGRAPH_2023/A_Convex_Optimization_Framework_for_Regularized_Geodesic_Distances.pdf	qpdf ok
replaced	ebook	25831631	3353365	19	19	obsidian-vault/paperPDFs/SIGGRAPH_2025/Topological_Offsets.pdf	qpdf ok
replaced	ebook	25329012	1811892	21	21	obsidian-vault/paperPDFs/CVPR_2026/RewardFlow_Generate_Images_by_Optimizing_What_You_Reward.pdf	qpdf ok
replaced	ebook	25827197	2043695	12	12	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/MATStruct_High_quality_Medial_Mesh_Computation_via_Structure_aware_Variational_Optimization.pdf	qpdf ok
replaced	ebook	25664851	1250796	15	15	obsidian-vault/paperPDFs/arxiv_2025/SMAP_Self_supervised_Motion_Adaptation_for_Physically_Plausible_Humanoid_Whole_body_Control.pdf	qpdf ok
replaced	ebook	25292784	3087681	16	16	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Computational_Design_of_Flexible_Planar_Microstructures.pdf	qpdf ok
replaced	ebook	25257273	747716	12	12	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Topology_Aware_Optimization_of_Gaussian_Primitives_for_Human_Centric_Volumetric_Videos.pdf	qpdf ok
replaced	ebook	25200604	1007948	15	15	obsidian-vault/paperPDFs/SIGGRAPH_2025/ViSA_Physics_based_Virtual_Stunt_Actors_for_Ballistic_Stunts.pdf	qpdf ok
replaced	ebook	25140512	2027102	39	39	obsidian-vault/paperPDFs/ICLR_2026/AlphaFlow_Understanding_and_Improving_MeanFlow_Models.pdf	qpdf ok
replaced	ebook	25138099	1058836	10	10	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Input_Dependent_Uncorrelated_Weighting_for_Monte_Carlo_Denoising.pdf	qpdf ok
replaced	ebook	25287424	3356781	29	29	obsidian-vault/paperPDFs/CVPR_2026/PosterIQ_A_Design_Perspective_Benchmark_for_Poster_Understanding_and_Generation.pdf	qpdf ok
replaced	ebook	25236131	8957854	26	26	obsidian-vault/paperPDFs/NeurIPS_2024/Guiding_a_Diffusion_Model_with_a_Bad_Version_of_Itself.pdf	qpdf ok
replaced	ebook	25110367	1561382	13	13	obsidian-vault/paperPDFs/SIGGRAPH_2023/Locally_Attentional_SDF_Diffusion_for_Controllable_3D_Shape_Generation.pdf	qpdf ok
replaced	ebook	25365653	3010819	32	32	obsidian-vault/paperPDFs/ICLR_2025/CameraCtrl_Enabling_Camera_Control_for_Text_to_Video_Generation.pdf	qpdf ok
replaced	ebook	25084608	591200	12	12	obsidian-vault/paperPDFs/CVPR_2026/UniGen_1_5_Enhancing_Image_Generation_and_Editing_through_Reward_Unification_in_RL.pdf	qpdf ok
replaced	ebook	25086925	5579437	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2022/Detecting_Viewer_perceived_Intended_Vector_Sketch_Connectivity.pdf	qpdf ok
replaced	ebook	25082514	1212677	19	19	obsidian-vault/paperPDFs/CVPR_2026/AVA_VLA_Improving_Vision_Language_Action_models_with_Active_Visual_Attention.pdf	qpdf ok
replaced	ebook	25049039	2338436	21	21	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Neural_Gradient_Learning_and_Optimization_for_Oriented_Point_Normal_Estimation.pdf	qpdf ok
replaced	ebook	25817435	3112706	30	30	obsidian-vault/paperPDFs/CVPR_2026/3DReflecNet_A_Large_Scale_Dataset_for_3D_Reconstruction_of_Reflective_Transparent_and_Low_Texture_Objects.pdf	qpdf ok
replaced	ebook	25046385	2490223	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2025/GarmentImage_Raster_Encoding_of_Garment_Sewing_Patterns_with_Diverse_Topologies.pdf	qpdf ok
replaced	ebook	25400118	2124380	14	14	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/LaplacianFusion_Detailed_3D_Clothed_Human_Body_Reconstruction.pdf	qpdf ok
replaced	ebook	24998363	1161335	17	17	obsidian-vault/paperPDFs/CVPR_2026/Sampling_Aware_Quantization_for_Diffusion_Models.pdf	qpdf ok
replaced	ebook	24948771	571563	12	12	obsidian-vault/paperPDFs/TOG_2018/Mode_adaptive_neural_networks_for_quadruped_motion_control.pdf	qpdf ok
replaced	ebook	25999529	1585763	28	28	obsidian-vault/paperPDFs/NEURIPS_2025/CineTechBench_A_Benchmark_for_Cinematographic_Technique_Understanding_and_Generation.pdf	qpdf ok
replaced	ebook	24850994	868309	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2024/3D_Gaussian_Blendshapes_for_Head_Avatar_Animation.pdf	qpdf ok
replaced	ebook	24812767	944830	13	13	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/FreeArt3D_Training_Free_Articulated_Object_Generation_using_3D_Diffusion.pdf	qpdf ok
replaced	ebook	25346376	2547013	17	17	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/InstantDrag_Improving_Interactivity_in_Drag_based_Image_Editing.pdf	qpdf ok
replaced	ebook	25305040	1502361	26	26	obsidian-vault/paperPDFs/ICLR_2026/MotionStream_Real_Time_Video_Generation_with_Interactive_Motion_Controls.pdf	qpdf ok
replaced	ebook	24797145	867017	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2024/Aperture_aware_Lens_Design.pdf	qpdf ok
replaced	ebook	24779044	730308	15	15	obsidian-vault/paperPDFs/ICLR_2026/ReconViaGen_Towards_Accurate_Multi_view_3D_Object_Reconstruction_via_Generation_bd913d15b45e.pdf	qpdf ok
replaced	ebook	24769635	873482	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2023/Focal_Path_Guiding_for_Light_Transport_Simulation.pdf	qpdf ok
replaced	ebook	24878881	2884536	21	21	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Multi_level_Partition_of_Unity_on_Differentiable_Moving_Particles.pdf	qpdf ok
replaced	ebook	24790147	971974	35	35	obsidian-vault/paperPDFs/ICLR_2026/Activation_Steering_with_a_Feedback_Controller.pdf	qpdf ok
replaced	ebook	25069289	1590774	21	21	obsidian-vault/paperPDFs/CVPR_2026/Chorus_Multi_Teacher_Pretraining_for_Holistic_3D_Gaussian_Scene_Encoding.pdf	qpdf ok
replaced	ebook	24682640	421733	9	9	obsidian-vault/paperPDFs/SIGGRAPH_2023/QuestEnvSim_Environment_aware_Simulated_Motion_Tracking_From_Sparse_Sensor_Input.pdf	qpdf ok
replaced	ebook	24686104	446245	12	12	obsidian-vault/paperPDFs/CVPR_2026/Adaptive_Action_Chunking_at_Inference_time_for_Vision_Language_Action_Models.pdf	qpdf ok
replaced	ebook	24759449	1493416	26	26	obsidian-vault/paperPDFs/ICLR_2026/UrbanGS_Efficient_and_Scalable_Architecture_for_Geometrically_Accurate_Large_Sce_dbeb8df34f9e.pdf	qpdf ok
replaced	ebook	24673022	1051887	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Teamwork_Collaborative_Diffusion_with_Low_rank_Coordination_and_Adaptation.pdf	qpdf ok
